"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1863","0.000","49","45","470","412","959","129","104","138","459","146","487","122","116","179","54","142","55","38","206"
"1864","0.050","53","45","465","384","921","108","107","121","405","124","447","114","118","193","56","132","64","47","153"
"1865","0.100","42","50","409","367","844","96","81","143","385","115","422","86","128","154","48","133","47","41","156"
"1866","0.150","48","40","401","335","759","84","82","114","401","109","416","75","125","158","47","106","55","44","145"
"1867","0.200","48","39","397","322","806","82","87","124","355","129","374","89","120","149","59","100","43","45","138"
"1868","0.250","37","43","349","350","720","78","85","104","300","112","401","86","88","155","46","112","50","44","132"
"1869","0.300","36","37","368","253","725","95","67","91","286","93","357","89","104","174","39","118","35","54","133"
"1870","0.350","31","32","344","252","707","88","84","87","287","81","342","76","93","136","42","71","37","34","148"
"1871","0.400","37","39","350","287","669","65","81","74","289","76","325","61","69","125","37","83","49","30","119"
"1872","0.450","38","38","305","275","599","72","76","97","247","84","299","69","82","103","44","77","26","29","119"
"1873","0.500","48","37","338","240","586","74","66","74","263","63","301","68","91","122","30","81","30","41","123"
"1874","0.550","35","33","273","233","591","56","48","77","243","79","265","50","84","105","31","90","44","27","94"
"1875","0.600","32","40","247","209","505","56","55","91","263","71","271","67","75","109","28","77","26","26","107"
"1876","0.650","27","17","249","189","510","57","50","70","202","61","256","63","60","96","19","66","27","18","120"
"1877","0.700","27","30","229","214","454","47","54","66","204","72","271","51","63","92","19","63","27","27","87"
"1878","0.750","22","24","214","181","441","50","44","50","183","74","237","42","79","84","23","62","13","25","83"
"1879","0.800","22","31","219","145","434","44","47","56","197","62","235","48","54","75","17","44","27","27","81"
"1880","0.850","21","20","193","163","369","44","46","45","185","59","213","50","48","84","22","56","15","26","81"
"1881","0.900","22","15","186","166","390","40","37","59","185","37","192","39","59","72","24","43","19","28","60"
"1882","0.950","17","18","180","152","378","44","47","45","178","52","155","39","54","65","19","47","23","20","80"
"1883","1.000","19","21","164","140","354","32","39","42","143","43","178","36","59","50","24","52","19","25","65"
"1884","1.050","23","21","162","137","343","41","47","44","129","43","174","32","41","57","18","35","24","11","72"
"1885","1.100","17","18","173","127","309","37","35","40","158","46","166","38","49","62","15","49","14","15","61"
"1886","1.150","16","21","159","124","289","34","28","35","142","30","158","36","32","65","24","46","12","18","67"
"1887","1.200","17","11","152","114","307","33","37","34","128","48","126","31","33","62","24","37","11","18","52"
"1888","1.250","10","21","139","114","289","39","36","27","108","48","125","34","46","52","18","29","11","15","60"
"1889","1.300","15","19","135","107","267","31","26","33","100","34","144","31","27","41","11","36","14","22","44"
"1890","1.350","20","9","118","117","239","29","26","32","112","30","131","25","36","55","15","31","13","11","48"
"1891","1.400","12","13","108","87","237","30","35","36","93","39","99","26","32","48","14","24","12","12","50"
"1892","1.450","12","17","95","81","212","31","31","34","123","25","123","26","24","42","10","32","13","12","35"
"1893","1.500","8","13","122","86","201","20","25","34","100","26","82","23","32","34","9","30","7","7","44"
"1894","1.550","9","15","102","82","193","16","24","20","93","29","99","22","29","36","9","34","13","8","49"
"1895","1.600","11","14","85","82","190","18","16","30","84","36","101","17","31","36","5","23","13","20","34"
"1896","1.650","13","11","70","82","168","14","17","26","89","22","98","26","22","37","9","28","4","11","34"
"1897","1.700","9","5","94","76","190","25","18","24","73","23","78","18","26","30","7","20","8","11","35"
"1898","1.750","7","9","87","77","157","23","21","18","79","16","68","21","17","22","7","25","6","13","27"
"1899","1.800","8","8","94","67","169","13","24","15","65","17","77","21","19","33","11","23","6","13","31"
"1900","1.850","3","6","71","72","139","21","15","22","70","21","76","15","25","29","10","21","8","8","29"
"1901","1.900","6","10","72","54","127","12","12","22","69","20","74","24","23","29","12","27","5","10","38"
"1902","1.950","6","7","62","56","115","8","11","23","64","23","68","9","16","18","7","23","7","7","17"
"1903","2.000","6","8","63","39","138","13","21","14","70","19","60","13","16","19","7","16","5","7","23"
"1904","2.050","12","7","59","48","131","17","12","18","46","19","65","18","12","28","3","13","9","8","19"
"1905","2.100","7","11","64","55","124","11","13","13","41","16","49","13","13","22","6","18","6","8","19"
"1906","2.150","7","6","59","46","116","13","14","12","43","21","56","12","12","18","7","13","8","7","17"
"1907","2.200","6","7","57","46","92","6","8","19","51","10","52","12","11","26","8","11","4","4","25"
"1908","2.250","3","7","50","40","103","11","12","17","50","10","40","16","15","27","6","15","5","4","24"
"1909","2.300","5","6","30","43","89","9","17","11","38","14","36","7","16","28","4","14","3","5","15"
"1910","2.350","3","0","45","39","89","5","13","6","33","13","44","7","17","21","7","15","3","3","16"
"1911","2.400","4","4","47","46","71","7","4","6","43","10","31","10","11","23","4","14","5","4","19"
"1912","2.450","4","6","41","32","84","11","12","12","42","18","35","6","10","13","7","10","7","5","16"
"1913","2.500","5","3","35","33","90","12","7","10","31","2","43","5","8","18","6","14","6","3","11"
"1914","2.550","2","4","39","34","74","9","7","13","38","7","44","14","12","12","1","11","4","6","15"
"1915","2.600","5","7","30","32","77","4","6","7","22","10","35","15","11","12","1","8","2","3","9"
"1916","2.650","2","6","41","32","75","6","5","8","29","21","38","11","7","13","1","11","3","3","17"
"1917","2.700","4","1","32","32","58","3","7","10","30","8","37","10","8","16","6","12","4","5","14"
"1918","2.750","2","4","26","25","58","5","7","7","26","7","29","7","7","12","7","8","8","3","15"
"1919","2.800","5","2","28","22","61","4","3","8","18","5","32","4","12","9","4","13","3","1","14"
"1920","2.850","3","2","23","21","63","7","7","5","23","7","27","5","7","14","3","10","4","7","11"
"1921","2.900","3","6","29","26","53","7","8","6","24","8","21","6","7","9","2","5","2","4","10"
"1922","2.950","1","1","21","26","48","9","5","7","14","8","21","5","7","11","3","6","4","0","14"
"1923","3.000","1","2","37","22","35","6","6","9","15","7","23","1","5","7","4","8","3","3","11"
"1924","3.050","4","4","31","25","39","5","6","5","19","10","20","7","8","14","1","5","4","8","8"
"1925","3.100","1","3","18","23","44","8","4","5","14","4","20","8","8","15","3","6","3","0","7"
"1926","3.150","2","5","18","15","43","4","5","9","20","5","14","2","8","8","2","3","2","0","13"
"1927","3.200","2","1","24","16","41","5","5","4","11","4","22","2","4","5","1","2","2","2","9"
"1928","3.250","1","1","11","15","39","4","7","10","10","6","15","3","4","10","0","5","6","4","7"
"1929","3.300","4","2","15","16","40","3","6","2","21","8","24","3","1","2","0","3","1","4","8"
"1930","3.350","1","1","19","18","24","5","5","8","20","4","17","2","2","9","2","5","0","3","14"
"1931","3.400","3","3","19","15","34","0","4","7","16","4","10","3","4","3","5","3","3","2","8"
"1932","3.450","3","1","11","5","31","2","5","3","12","5","17","4","5","5","2","5","1","4","5"
"1933","3.500","1","2","10","11","31","2","5","4","17","5","15","2","1","6","1","3","1","1","6"
"1934","3.550","1","3","8","9","27","4","2","5","11","2","10","3","3","9","0","0","1","4","1"
"1935","3.600","0","1","10","16","19","5","2","2","10","5","9","3","6","5","2","4","5","2","3"
"1936","3.650","1","1","14","8","20","3","3","2","13","2","11","2","4","10","3","4","1","0","3"
"1937","3.700","0","0","11","5","33","3","1","4","15","2","12","2","1","2","1","4","1","2","4"
"1938","3.750","4","5","11","11","21","1","3","1","16","4","11","1","3","3","0","5","0","0","5"
"1939","3.800","0","3","10","13","23","1","2","2","3","2","4","3","2","5","2","1","1","1","6"
"1940","3.850","2","2","9","8","15","2","6","6","14","1","7","0","3","3","1","0","0","2","4"
"1941","3.900","0","1","6","10","18","3","2","4","4","2","9","1","3","3","0","4","2","1","9"
"1942","3.950","2","0","8","10","11","6","1","4","7","2","11","2","5","4","1","4","1","0","5"
"1943","4.000","1","2","9","10","16","4","1","2","6","1","8","1","2","2","2","3","1","1","5"
"1944","4.050","2","2","6","4","11","1","2","0","7","1","8","2","1","0","0","1","0","0","3"
"1945","4.100","1","0","3","9","16","3","3","1","4","0","10","0","4","3","0","3","0","2","6"
"1946","4.150","1","0","10","3","18","1","1","3","7","3","7","3","2","2","1","0","1","1","5"
"1947","4.200","2","3","8","4","11","3","3","3","2","1","2","1","2","0","0","4","1","1","3"
"1948","4.250","1","1","11","7","17","1","1","4","9","3","5","1","1","1","0","4","0","1","3"
"1949","4.300","0","0","4","5","15","1","0","1","7","2","9","2","1","2","0","1","1","0","5"
"1950","4.350","1","0","5","4","12","5","4","1","10","1","4","3","0","3","1","2","1","1","2"
"1951","4.400","0","1","9","8","9","0","1","1","4","2","3","1","2","1","3","2","0","0","3"
"1952","4.450","2","0","5","5","14","2","1","3","6","2","7","2","1","3","0","0","1","0","5"
"1953","4.500","0","3","8","2","9","2","2","2","4","1","5","0","2","2","0","1","0","0","1"
"1954","4.550","0","2","4","2","10","3","1","3","2","0","5","0","1","2","1","1","2","0","0"
"1955","4.600","0","1","4","2","8","1","1","3","5","1","5","0","0","1","1","3","0","2","2"
"1956","4.650","1","0","3","4","16","0","1","2","6","0","2","1","4","0","0","0","1","0","0"
"1957","4.700","0","0","5","2","7","1","2","1","3","2","5","0","1","3","0","1","0","0","2"
"1958","4.750","0","0","4","5","4","0","3","1","2","0","5","1","1","2","0","1","0","0","2"
"1959","4.800","1","1","2","3","10","0","0","0","5","1","4","1","0","2","1","0","1","0","1"
"1960","4.850","0","0","3","1","4","1","2","0","4","2","5","2","0","3","0","2","0","0","0"
"1961","4.900","0","0","8","7","5","0","0","2","6","1","3","1","1","2","1","1","1","0","1"
"1962","4.950","5","7","76","52","138","16","13","22","57","19","55","14","26","23","12","10","7","3","31"
