"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"881","0.000","131","116","1027","822","2010","222","245","280","868","280","978","231","235","428","90","278","109","107","398"
"882","0.050","100","92","935","797","1840","218","205","257","832","279","962","211","282","361","121","254","91","120","371"
"883","0.100","97","112","905","756","1755","201","226","223","785","244","906","212","236","317","137","233","124","100","344"
"884","0.150","102","87","779","740","1729","209","206","238","778","240","861","196","220","301","86","242","103","107","318"
"885","0.200","95","85","813","660","1611","191","215","254","692","214","789","205","219","324","100","234","80","90","340"
"886","0.250","85","87","754","628","1587","181","172","209","693","198","760","180","203","299","86","213","80","75","280"
"887","0.300","87","76","768","633","1448","161","165","203","632","181","783","181","205","281","84","178","81","91","288"
"888","0.350","90","85","735","649","1393","158","148","182","608","195","686","141","197","257","91","213","61","90","266"
"889","0.400","65","84","664","560","1376","163","161","176","572","190","632","167","189","266","91","200","82","57","258"
"890","0.450","77","79","654","533","1224","134","162","183","605","162","621","138","181","244","48","169","86","73","236"
"891","0.500","77","71","615","530","1210","152","112","182","516","148","565","130","165","237","76","155","71","70","236"
"892","0.550","75","86","560","476","1148","136","138","142","505","159","552","117","143","222","64","150","58","66","239"
"893","0.600","60","64","544","463","1064","128","134","133","493","158","560","136","142","194","53","170","74","62","199"
"894","0.650","61","70","536","456","1095","98","98","148","424","147","561","127","114","191","49","129","65","59","196"
"895","0.700","60","40","499","386","1008","103","117","124","460","130","524","86","138","191","40","136","53","48","197"
"896","0.750","59","48","459","362","946","114","88","100","436","124","512","109","136","179","51","127","58","41","165"
"897","0.800","55","48","452","377","954","110","96","103","416","107","410","100","132","149","44","118","48","63","158"
"898","0.850","43","35","446","347","873","101","121","104","376","120","444","99","129","174","58","118","46","52","179"
"899","0.900","56","47","412","345","731","96","92","103","365","105","406","90","105","182","31","110","52","43","149"
"900","0.950","44","54","396","346","772","83","89","108","340","99","412","89","102","129","49","85","33","44","146"
"901","1.000","43","34","356","320","720","86","87","94","296","88","342","86","111","155","40","110","40","54","129"
"902","1.050","30","39","351","284","702","90","86","95","294","104","337","89","88","110","40","94","52","45","131"
"903","1.100","29","42","342","269","676","77","73","86","281","89","326","85","109","141","38","94","37","40","116"
"904","1.150","35","35","300","273","625","65","65","92","301","88","315","56","71","107","39","99","39","32","109"
"905","1.200","21","34","296","229","617","64","78","81","267","93","293","81","76","139","41","81","30","39","125"
"906","1.250","36","32","279","229","561","57","57","76","248","89","272","73","88","102","33","53","20","27","111"
"907","1.300","44","19","261","220","505","62","68","75","249","79","276","60","66","95","19","82","28","27","105"
"908","1.350","32","27","268","205","526","55","61","67","218","72","240","56","57","97","33","63","23","29","87"
"909","1.400","15","31","227","194","496","58","60","76","206","57","227","57","73","90","18","61","29","28","87"
"910","1.450","23","30","223","185","486","47","52","47","223","54","246","55","70","89","31","54","27","27","96"
"911","1.500","28","29","209","178","450","55","46","61","196","68","217","47","58","86","28","59","28","25","90"
"912","1.550","20","27","211","173","377","54","38","60","202","50","226","49","56","84","20","54","22","21","96"
"913","1.600","31","18","203","176","353","55","42","56","179","65","184","39","65","71","26","46","21","19","82"
"914","1.650","18","30","180","138","388","35","49","60","193","53","186","40","53","76","14","53","35","21","90"
"915","1.700","16","21","175","178","354","42","34","54","174","48","186","45","50","67","17","55","25","18","75"
"916","1.750","17","18","171","158","337","41","32","48","153","56","161","54","30","81","15","42","20","23","59"
"917","1.800","21","16","147","135","319","42","35","39","137","38","166","34","39","67","15","35","14","15","62"
"918","1.850","16","17","154","150","338","34","37","32","138","39","142","32","45","58","26","48","12","18","56"
"919","1.900","20","17","154","112","311","36","35","39","114","37","155","36","36","71","18","39","19","13","48"
"920","1.950","19","14","137","121","299","38","31","35","110","36","145","37","39","61","18","34","28","22","48"
"921","2.000","16","16","140","120","277","39","34","34","128","29","142","27","47","56","12","31","19","17","54"
"922","2.050","14","9","120","125","267","33","28","35","110","43","131","29","29","41","18","25","7","7","43"
"923","2.100","12","11","126","89","228","18","33","36","111","37","143","19","28","37","7","30","9","13","43"
"924","2.150","16","14","117","96","221","23","30","24","100","24","117","21","35","43","15","32","13","17","49"
"925","2.200","5","10","116","84","220","21","22","32","101","39","107","24","32","40","16","39","16","7","38"
"926","2.250","14","16","98","106","215","23","22","28","100","33","102","23","22","32","9","30","15","12","34"
"927","2.300","5","10","102","92","193","15","26","35","84","24","90","25","39","39","7","31","6","8","48"
"928","2.350","10","10","77","73","232","21","22","14","85","25","95","14","19","51","13","29","10","10","34"
"929","2.400","7","13","76","82","187","19","20","26","91","15","96","25","23","41","11","23","13","13","34"
"930","2.450","11","12","84","76","169","15","23","28","73","18","89","22","16","29","8","33","6","12","27"
"931","2.500","7","6","63","65","154","29","21","24","73","18","83","18","16","26","4","19","8","11","31"
"932","2.550","6","15","87","66","155","29","16","18","57","18","72","15","15","37","12","19","12","13","30"
"933","2.600","3","11","61","51","137","16","17","25","81","20","91","26","11","31","9","23","11","8","31"
"934","2.650","8","11","83","46","129","15","10","18","70","18","72","16","22","29","5","15","9","2","23"
"935","2.700","6","8","71","48","126","15","13","16","65","27","60","13","22","23","10","20","8","5","35"
"936","2.750","8","8","57","53","141","13","13","20","46","25","72","15","11","19","9","16","7","8","21"
"937","2.800","8","9","57","47","135","10","16","21","49","14","60","21","19","29","9","22","7","4","23"
"938","2.850","8","6","66","55","123","18","17","24","59","17","69","12","16","15","8","18","4","5","24"
"939","2.900","5","6","59","48","94","6","11","19","43","13","45","16","16","12","6","9","8","12","22"
"940","2.950","5","4","39","58","109","15","13","17","44","13","52","11","15","20","6","15","2","7","19"
"941","3.000","7","6","61","59","103","8","15","12","58","9","40","13","7","27","9","12","5","3","16"
"942","3.050","3","8","53","43","80","8","11","23","47","19","44","13","16","11","8","16","9","5","13"
"943","3.100","10","3","44","43","97","8","10","16","56","10","44","8","12","24","6","10","4","6","13"
"944","3.150","4","2","56","33","81","10","7","7","35","10","48","12","16","20","8","6","3","9","17"
"945","3.200","3","3","36","32","80","12","8","16","41","15","36","16","14","19","3","12","4","3","12"
"946","3.250","7","3","44","41","75","6","6","15","38","8","36","8","12","10","9","8","4","6","21"
"947","3.300","4","1","35","26","70","17","8","8","26","8","35","7","13","10","6","14","0","5","15"
"948","3.350","5","2","50","36","77","13","9","8","30","4","37","12","7","7","3","12","5","2","12"
"949","3.400","3","1","42","34","65","10","11","8","36","13","31","12","12","7","3","8","4","4","19"
"950","3.450","2","1","32","24","54","7","7","12","30","8","28","6","11","12","6","9","4","5","10"
"951","3.500","4","2","28","22","71","7","5","9","25","5","32","9","10","11","4","3","3","1","8"
"952","3.550","2","2","25","20","57","9","1","13","28","11","31","6","9","9","4","10","3","2","9"
"953","3.600","1","4","23","21","61","7","10","10","23","7","27","7","3","15","2","7","2","1","10"
"954","3.650","1","5","29","19","50","4","3","5","23","7","25","6","9","8","3","3","3","4","7"
