"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"777","0.000","131","116","1045","833","2034","224","249","284","875","283","994","234","237","434","93","282","109","108","402"
"778","0.050","101","95","925","796","1842","220","204","256","834","282","955","211","282","362","121","254","92","120","371"
"779","0.100","96","113","906","758","1762","198","226","225","791","241","914","211","237","315","134","232","124","100","348"
"780","0.150","102","84","786","735","1721","213","204","237","770","247","858","197","219","301","87","242","102","107","315"
"781","0.200","96","87","812","668","1610","188","216","252","695","210","784","203","221","324","99","232","81","90","337"
"782","0.250","86","86","750","619","1576","183","174","209","689","193","766","179","202","298","87","215","79","75","282"
"783","0.300","87","75","764","643","1451","157","165","206","638","185","778","182","204","278","83","177","81","95","287"
"784","0.350","88","85","741","646","1397","159","145","178","603","192","689","143","199","258","95","213","65","86","267"
"785","0.400","65","84","663","553","1376","162","161","180","581","190","628","166","185","269","87","204","80","57","256"
"786","0.450","77","80","649","534","1222","139","162","181","595","161","619","137","183","246","49","166","85","72","239"
"787","0.500","77","69","620","529","1206","152","113","180","515","148","571","129","164","233","75","152","70","71","232"
"788","0.550","75","88","554","478","1140","131","138","141","514","159","545","120","146","223","64","156","59","66","239"
"789","0.600","62","63","541","461","1073","129","137","136","482","157","562","133","139","194","53","165","73","61","199"
"790","0.650","59","69","543","457","1095","97","93","147","432","150","565","129","116","191","50","132","66","59","198"
"791","0.700","60","42","494","381","1009","106","117","123","453","129","520","84","137","187","39","136","54","49","197"
"792","0.750","59","47","459","371","942","112","88","99","440","124","514","110","137","181","51","129","56","42","163"
"793","0.800","55","48","459","374","956","109","99","104","413","107","412","100","130","150","44","112","50","63","162"
"794","0.850","43","34","439","343","868","102","119","106","378","118","434","100","133","173","58","120","44","50","176"
"795","0.900","57","48","413","344","737","97","94","104","361","105","410","90","102","186","31","108","54","43","148"
"796","0.950","43","53","393","349","767","81","87","107","345","100","412","89","102","124","51","87","31","44","145"
"797","1.000","43","35","358","319","724","86","85","91","290","88","340","86","110","155","39","108","41","57","130"
"798","1.050","30","38","351","288","701","91","90","96","299","105","338","87","88","112","39","94","51","43","132"
"799","1.100","29","42","338","267","669","76","70","88","280","89","326","87","111","138","38","94","38","39","115"
"800","1.150","36","36","302","267","631","65","66","90","299","88","315","55","68","112","40","100","38","32","110"
"801","1.200","20","33","299","231","610","65","77","81","264","92","294","80","78","135","40","80","30","39","127"
"802","1.250","36","32","281","227","565","57","57","75","252","90","271","74","88","102","33","54","22","28","107"
"803","1.300","44","19","257","221","506","61","69","78","249","79","275","60","64","95","21","81","26","26","106"
"804","1.350","32","27","267","207","524","56","60","65","217","70","239","55","57","96","31","64","23","30","88"
"805","1.400","15","32","226","192","496","58","60","75","205","57","225","57","73","90","19","61","29","27","85"
"806","1.450","23","30","223","186","481","48","52","47","222","56","248","55","71","89","31","53","27","28","99"
"807","1.500","28","28","211","178","452","54","46","61","201","66","219","47","58","90","27","60","30","25","87"
"808","1.550","20","27","215","172","378","53","38","60","197","52","224","50","56","81","20","54","20","20","97"
"809","1.600","31","19","198","174","354","56","42","57","182","65","183","38","66","70","26","46","22","19","83"
"810","1.650","18","30","182","140","383","34","50","59","191","51","187","41","52","77","16","53","36","21","88"
"811","1.700","16","20","172","177","354","42","33","56","171","51","184","47","50","69","15","55","24","19","75"
"812","1.750","17","18","172","159","340","41","33","46","154","53","162","51","29","80","15","41","19","22","59"
"813","1.800","22","16","145","136","318","42","35","39","137","39","164","34","39","66","16","35","14","16","62"
"814","1.850","15","18","154","151","341","34","36","33","141","39","143","32","46","58","25","48","12","17","56"
"815","1.900","20","16","156","112","306","39","36","39","114","36","157","37","35","70","18","40","22","13","51"
"816","1.950","19","14","137","119","301","35","30","36","106","36","143","36","39","61","18","33","25","23","46"
"817","2.000","17","16","140","119","274","39","34","32","130","29","144","27","47","57","13","31","19","16","54"
"818","2.050","13","10","119","126","270","33","28","35","113","43","129","29","29","43","17","26","7","7","42"
"819","2.100","12","10","125","87","226","19","33","37","106","38","145","19","29","34","8","29","10","13","43"
"820","2.150","16","14","116","97","222","22","30","23","102","23","116","21","34","44","15","33","12","17","49"
"821","2.200","5","11","118","84","223","21","22","32","99","41","106","24","32","40","15","38","16","7","38"
"822","2.250","14","15","99","105","213","23","22","28","101","32","104","23","22","31","9","31","15","12","34"
"823","2.300","5","10","100","93","192","15","27","35","87","23","91","25","41","42","8","30","7","8","48"
"824","2.350","10","11","77","72","235","22","22","14","84","25","92","14","17","48","12","29","10","10","34"
"825","2.400","7","13","76","83","184","19","19","26","90","17","95","25","23","41","11","25","13","13","34"
"826","2.450","11","11","84","77","169","14","23","30","73","16","91","23","17","29","8","31","5","12","27"
"827","2.500","7","6","63","65","151","29","22","22","72","18","82","18","15","26","4","19","8","12","31"
"828","2.550","6","15","86","66","160","29","15","18","58","18","74","15","15","37","12","19","12","12","30"
"829","2.600","3","11","61","49","134","16","17","25","82","20","89","26","11","31","9","23","11","8","31"
"830","2.650","8","11","83","47","127","15","10","18","69","19","72","15","24","30","5","15","9","2","24"
"831","2.700","6","8","72","47","127","15","14","16","64","26","61","13","20","22","10","20","8","6","35"
"832","2.750","8","8","56","54","141","13","12","21","46","25","71","17","11","19","9","16","7","7","20"
"833","2.800","9","9","57","47","134","10","16","20","48","14","61","19","19","29","9","22","7","4","23"
"834","2.850","7","6","67","55","127","19","18","25","61","18","68","12","16","15","8","18","4","5","24"
"835","2.900","5","6","58","47","91","5","10","18","41","12","45","16","16","12","6","9","8","12","22"
"836","2.950","5","4","40","59","110","15","13","17","44","14","52","11","16","20","6","15","2","7","19"
"837","3.000","7","6","62","59","103","8","15","12","59","9","39","13","6","27","9","13","6","3","16"
"838","3.050","4","8","53","42","78","8","11","24","47","18","44","13","16","11","9","15","8","5","13"
"839","3.100","9","3","42","43","98","8","10","15","56","10","44","8","12","25","5","10","4","6","14"
"840","3.150","4","2","56","33","80","10","7","8","34","10","49","12","16","19","9","6","3","9","16"
"841","3.200","4","3","36","34","80","12","9","15","42","15","35","16","14","19","3","12","4","3","12"
"842","3.250","7","3","44","39","75","6","5","15","37","8","36","9","12","10","8","8","4","6","21"
"843","3.300","3","1","35","27","72","17","9","8","26","8","35","6","14","10","6","14","1","5","15"
"844","3.350","5","2","50","35","75","13","8","8","30","4","37","12","7","7","3","12","4","2","12"
"845","3.400","3","1","42","35","66","10","11","8","38","13","31","12","11","7","3","8","4","4","19"
"846","3.450","2","1","35","23","53","7","7","12","28","8","28","6","11","12","6","9","4","5","10"
"847","3.500","4","2","25","22","72","8","5","9","26","5","33","9","10","11","4","3","3","1","8"
"848","3.550","2","2","25","20","57","8","2","13","27","11","30","6","9","9","4","11","3","2","10"
