"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1863","0.000","50","62","481","387","915","103","107","121","422","127","473","106","121","160","46","146","60","49","183"
"1864","0.050","53","60","429","367","886","89","115","119","340","120","441","118","115","174","49","105","55","43","172"
"1865","0.100","43","47","430","365","801","84","105","108","386","122","419","88","136","161","44","127","58","65","158"
"1866","0.150","47","55","400","354","793","102","77","111","319","100","419","100","97","172","46","106","42","46","163"
"1867","0.200","41","51","389","325","784","80","87","101","344","88","374","97","95","165","48","114","46","44","163"
"1868","0.250","40","43","366","322","713","76","86","103","320","96","338","80","85","142","53","96","47","38","130"
"1869","0.300","41","45","325","300","697","79","77","99","307","99","349","74","105","145","41","90","38","37","119"
"1870","0.350","45","45","275","316","651","69","68","98","291","93","337","72","103","128","51","89","46","45","124"
"1871","0.400","28","32","313","239","644","81","82","63","274","71","280","70","76","118","27","81","40","33","139"
"1872","0.450","29","35","307","241","648","72","56","82","248","62","298","54","73","104","41","78","34","34","127"
"1873","0.500","30","27","271","251","613","86","63","78","255","91","287","60","88","112","30","75","34","32","99"
"1874","0.550","29","26","281","268","521","61","58","66","248","78","260","63","80","104","29","71","21","34","127"
"1875","0.600","32","25","252","202","520","68","57","77","230","76","270","51","69","101","33","67","29","30","87"
"1876","0.650","29","21","265","214","506","61","59","59","211","62","221","44","59","75","22","52","30","28","75"
"1877","0.700","33","26","265","191","465","46","47","74","210","55","226","70","62","99","26","51","20","29","87"
"1878","0.750","15","23","199","179","426","47","64","68","196","60","210","61","62","84","40","60","24","21","67"
"1879","0.800","26","26","209","164","435","55","52","59","184","63","214","47","55","84","32","44","26","38","73"
"1880","0.850","26","27","212","168","415","42","34","49","179","48","193","32","58","75","20","50","27","22","69"
"1881","0.900","21","23","182","173","373","45","41","49","166","60","209","43","44","61","17","55","24","19","73"
"1882","0.950","18","21","206","161","349","32","45","41","176","52","190","41","45","76","15","39","21","26","82"
"1883","1.000","15","15","184","135","335","36","36","36","154","35","183","37","33","71","20","44","17","28","71"
"1884","1.050","22","24","145","138","338","53","32","56","144","48","143","43","51","64","20","50","17","21","81"
"1885","1.100","24","21","131","128","317","40","32","36","116","43","151","29","36","48","17","43","16","14","50"
"1886","1.150","18","13","145","123","292","42","37","43","121","37","165","36","41","64","20","37","15","16","59"
"1887","1.200","14","18","144","125","272","28","38","32","118","35","141","30","45","53","15","43","16","23","54"
"1888","1.250","13","13","123","134","263","27","29","39","132","38","126","26","30","45","16","41","17","14","57"
"1889","1.300","18","14","134","113","277","29","30","36","98","41","135","23","33","53","12","35","13","8","58"
"1890","1.350","10","13","136","109","241","27","25","35","120","27","127","31","37","46","17","28","15","18","46"
"1891","1.400","14","16","111","95","222","21","26","24","97","32","117","19","32","43","15","35","14","11","39"
"1892","1.450","16","16","94","102","207","28","16","26","94","34","124","31","32","38","15","29","12","10","46"
"1893","1.500","10","12","99","96","192","23","21","24","93","16","93","20","27","36","17","29","11","18","38"
"1894","1.550","15","9","93","87","202","22","24","21","89","23","124","28","25","47","7","23","8","11","38"
"1895","1.600","16","10","94","81","200","15","17","32","100","24","80","31","21","36","13","25","13","11","36"
