"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1759","0.000","50","63","486","390","926","104","110","123","424","130","482","110","123","165","47","146","61","50","187"
"1760","0.050","53","59","428","372","887","88","112","119","346","118","443","115","113","170","49","107","55","45","170"
"1761","0.100","43","47","430","363","798","84","105","108","384","120","415","88","136","163","45","127","57","62","160"
"1762","0.150","47","55","400","352","798","103","80","112","316","101","418","99","97","172","45","107","42","46","162"
"1763","0.200","43","53","391","328","780","80","84","99","348","90","374","100","96","163","48","111","46","44","161"
"1764","0.250","40","41","363","320","718","77","88","104","316","95","339","78","84","141","53","96","47","39","134"
"1765","0.300","39","45","325","302","691","77","77","99","308","101","347","75","105","148","41","91","38","36","116"
"1766","0.350","45","45","275","313","649","69","67","97","290","89","337","70","105","129","50","88","46","47","122"
"1767","0.400","29","32","316","238","653","81","82","63","274","73","280","70","78","115","27","83","41","32","143"
"1768","0.450","28","35","307","243","642","72","56","81","248","62","298","56","69","105","42","76","33","33","126"
"1769","0.500","30","27","271","250","610","87","62","78","253","91","285","58","89","111","30","75","35","33","99"
"1770","0.550","29","27","281","267","526","62","61","67","251","79","262","63","82","104","28","73","20","33","124"
"1771","0.600","32","25","249","202","518","66","55","77","228","75","268","51","66","100","34","65","29","31","87"
"1772","0.650","30","20","265","216","503","63","58","61","216","62","225","47","59","77","21","53","30","27","77"
"1773","0.700","32","26","268","187","462","45","48","74","205","57","223","67","63","98","27","50","20","31","85"
"1774","0.750","15","23","197","180","427","46","63","67","195","58","208","61","62","85","39","61","24","19","70"
"1775","0.800","28","26","208","163","438","57","52","57","187","62","213","49","54","83","32","44","26","38","71"
"1776","0.850","24","28","212","171","411","40","38","50","177","48","193","31","58","75","20","50","28","22","70"
"1777","0.900","21","22","182","173","373","45","38","48","166","60","210","44","45","62","17","54","23","20","72"
"1778","0.950","18","22","205","159","350","32","46","43","175","52","193","40","44","76","16","39","21","25","82"
"1779","1.000","16","14","185","136","333","36","37","37","156","35","179","37","34","69","19","44","18","28","71"
"1780","1.050","21","24","142","135","341","54","30","54","141","48","144","44","51","66","21","50","17","21","80"
"1781","1.100","24","22","135","130","313","39","31","38","118","43","150","27","36","47","16","43","15","14","51"
"1782","1.150","18","13","142","123","295","43","38","40","120","37","164","36","40","63","20","37","16","16","58"
"1783","1.200","14","17","143","126","272","27","37","32","117","38","144","31","46","55","16","43","15","23","54"
"1784","1.250","13","13","124","132","263","27","29","39","132","35","126","25","31","44","16","41","17","14","58"
"1785","1.300","18","14","133","113","276","29","30","36","99","41","132","24","31","52","11","35","13","8","57"
"1786","1.350","10","14","138","110","241","27","25","36","125","27","130","30","37","46","18","29","15","18","46"
"1787","1.400","14","15","111","95","221","21","26","24","93","32","117","20","32","45","15","36","14","11","39"
"1788","1.450","16","16","92","102","207","28","16","25","93","34","125","31","32","36","14","28","12","10","47"
"1789","1.500","11","12","100","96","190","23","21","26","92","16","90","19","28","36","17","29","11","18","38"
"1790","1.550","14","9","97","88","204","22","24","20","91","23","123","28","24","49","7","22","8","14","38"
"1791","1.600","16","11","89","78","200","15","17","31","101","25","83","31","22","34","13","26","13","8","36"
"1792","1.650","13","13","103","60","169","20","23","22","78","24","77","25","24","29","9","21","8","7","37"
"1793","1.700","18","8","79","64","173","25","21","18","82","29","81","20","25","32","10","27","10","6","34"
"1794","1.750","9","11","78","69","153","15","21","23","64","23","92","15","23","34","5","16","15","17","40"
"1795","1.800","8","9","66","55","177","16","15","27","73","20","67","19","24","32","10","17","10","13","30"
"1796","1.850","5","12","63","60","134","10","16","20","74","21","78","21","16","26","7","25","10","6","29"
"1797","1.900","9","8","78","66","145","17","18","21","49","17","62","25","17","21","15","26","8","5","27"
"1798","1.950","6","8","85","59","131","18","16","13","64","13","79","15","27","25","11","18","13","12","28"
"1799","2.000","10","7","64","44","135","16","15","24","56","18","63","14","21","28","9","17","10","6","18"
"1800","2.050","9","8","57","34","131","8","14","15","65","27","74","6","7","19","5","20","7","8","24"
"1801","2.100","9","8","52","53","108","6","9","12","35","13","67","15","20","25","6","16","7","4","21"
"1802","2.150","9","4","61","39","103","8","14","19","56","12","66","11","18","27","7","19","7","5","19"
"1803","2.200","9","6","42","32","111","12","12","10","39","21","51","8","11","21","6","13","6","3","25"
"1804","2.250","5","4","53","40","85","13","14","11","37","11","40","8","15","20","2","13","9","2","17"
"1805","2.300","8","6","33","36","105","14","11","15","43","12","46","6","11","23","3","13","6","3","13"
"1806","2.350","7","2","37","28","103","12","9","10","37","17","45","7","8","17","5","9","5","9","18"
"1807","2.400","8","6","37","35","79","8","8","14","38","12","48","8","13","14","4","9","6","5","10"
"1808","2.450","5","4","28","34","79","4","14","15","28","13","32","13","9","9","4","12","4","6","12"
"1809","2.500","2","6","41","21","73","8","7","17","34","12","42","15","11","10","6","9","2","3","10"
"1810","2.550","4","3","32","30","79","7","7","9","28","8","31","9","14","17","4","15","0","2","16"
"1811","2.600","3","5","24","34","52","8","7","8","42","5","48","7","11","10","3","11","2","4","15"
"1812","2.650","2","4","33","28","51","6","11","11","28","12","29","8","9","11","7","5","3","8","20"
"1813","2.700","3","3","32","25","54","4","3","4","21","9","22","5","10","10","4","14","8","9","12"
"1814","2.750","7","1","32","23","51","8","5","8","22","10","26","4","10","16","4","5","1","1","4"
"1815","2.800","7","5","22","19","66","7","3","7","36","9","25","10","7","11","0","6","3","4","14"
"1816","2.850","4","7","36","27","49","6","12","6","14","6","29","4","8","18","1","8","1","4","10"
"1817","2.900","4","1","34","17","50","5","2","7","24","5","14","9","5","20","7","12","1","2","8"
"1818","2.950","5","2","37","18","32","9","6","8","21","7","29","1","8","12","6","10","2","1","3"
"1819","3.000","1","3","31","12","38","7","5","5","27","2","26","2","4","14","1","6","0","7","12"
"1820","3.050","2","3","26","27","37","0","4","2","22","5","22","3","4","5","6","7","4","3","8"
"1821","3.100","1","2","22","18","33","4","7","5","19","11","21","7","8","8","2","4","0","1","10"
"1822","3.150","1","2","26","9","45","4","6","4","12","6","11","4","3","4","3","13","2","1","11"
"1823","3.200","1","2","26","20","38","5","6","6","18","0","20","4","4","14","2","8","1","3","8"
"1824","3.250","1","2","17","29","44","5","4","4","13","2","25","2","4","7","0","3","3","2","5"
"1825","3.300","0","3","17","16","46","4","5","5","10","4","22","5","6","7","4","6","1","4","8"
"1826","3.350","0","0","15","18","33","7","3","2","14","5","16","5","0","6","1","3","1","1","6"
"1827","3.400","2","1","14","11","35","6","5","4","14","3","19","1","7","5","3","6","6","2","6"
"1828","3.450","0","0","8","15","28","3","3","8","11","9","14","2","3","5","1","4","1","1","4"
