"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"883","0.000","61","50","530","420","968","104","116","135","414","126","482","114","131","194","61","145","52","62","190"
"884","0.050","60","47","472","408","926","107","105","132","398","154","453","117","132","184","47","136","48","56","169"
"885","0.100","47","52","461","391","905","106","114","109","411","123","490","93","120","174","53","105","34","49","171"
"886","0.150","64","48","455","373","839","111","105","127","377","120","413","103","125","150","40","103","51","40","172"
"887","0.200","44","58","407","337","779","94","92","105","402","112","424","90","107","163","55","105","43","42","170"
"888","0.250","41","42","378","337","774","88","84","94","347","119","411","78","104","167","43","118","41","43","138"
"889","0.300","44","39","364","302","734","96","86","98","323","92","398","91","93","122","36","105","54","42","152"
"890","0.350","42","34","343","272","683","88","73","87","293","82","321","82","95","129","51","101","41","39","143"
"891","0.400","34","50","350","301","673","77","80","87","310","92","314","76","84","115","41","87","36","51","112"
"892","0.450","26","36","290","271","629","73","74","86","271","74","295","77","90","130","34","70","38","42","136"
"893","0.500","32","36","298","243","627","63","75","75","267","86","308","71","91","111","35","66","32","32","102"
"894","0.550","42","24","273","252","582","65","61","74","270","69","268","67","91","108","32","75","26","37","89"
"895","0.600","20","41","255","209","529","54","69","59","232","86","278","62","75","106","32","72","27","29","105"
"896","0.650","25","25","268","222","500","52","53","71","246","73","266","58","70","110","21","79","30","25","109"
"897","0.700","37","24","222","199","476","56","54","74","194","70","241","51","61","109","21","74","25","34","103"
"898","0.750","20","24","234","186","487","45","52","79","198","64","222","54","62","80","28","60","22","20","102"
"899","0.800","27","22","242","191","438","53","49","57","207","60","217","54","62","90","23","52","31","23","77"
"900","0.850","27","33","186","170","430","56","48","68","201","50","199","43","51","65","25","72","25","23","70"
"901","0.900","24","26","209","174","410","48","48","55","169","50","235","39","44","92","21","59","22","25","104"
"902","0.950","22","21","192","176","421","48","38","51","166","61","175","40","50","68","22","46","16","28","86"
"903","1.000","22","24","170","160","368","33","38","56","170","54","196","40","42","77","21","43","19","28","66"
"904","1.050","19","24","165","125","317","38","45","54","145","48","182","38","60","78","14","41","18","24","58"
"905","1.100","22","23","154","130","314","34","48","43","151","47","143","47","38","60","32","65","18","18","70"
"906","1.150","20","13","170","132","321","43","35","40","153","54","160","37","42","48","21","41","27","16","54"
"907","1.200","23","21","130","128","269","30","40","47","138","34","163","27","51","55","13","39","18","10","57"
"908","1.250","18","20","155","121","279","29","27","43","101","50","124","31","32","45","13","30","20","23","39"
"909","1.300","13","14","133","121","277","39","14","48","124","47","151","34","44","35","18","47","23","13","48"
"910","1.350","21","15","126","122","299","31","31","33","123","29","121","27","38","53","11","30","5","10","55"
"911","1.400","11","10","123","87","229","28","29","36","109","43","115","31","34","49","16","24","19","13","36"
"912","1.450","17","9","104","90","209","26","15","29","108","27","148","27","33","48","7","26","7","16","43"
"913","1.500","19","13","109","95","250","29","33","30","105","22","113","17","27","45","12","29","19","10","50"
"914","1.550","14","16","108","110","223","26","17","28","83","27","106","17","20","40","13","39","16","15","36"
"915","1.600","10","7","103","86","194","17","16","22","71","20","100","24","26","37","6","38","14","16","42"
"916","1.650","10","11","94","63","192","26","15","23","62","23","88","32","29","34","14","27","9","10","33"
"917","1.700","8","13","97","71","201","15","20","25","69","17","101","27","29","41","14","30","6","10","33"
"918","1.750","2","13","98","63","183","21","14","19","65","17","81","25","19","30","14","20","13","5","35"
"919","1.800","8","4","80","65","180","23","23","18","92","23","75","14","25","33","11","18","14","11","17"
"920","1.850","2","8","85","58","154","15","18","23","56","24","83","19","26","24","8","17","6","11","31"
"921","1.900","8","10","74","63","164","18","20","21","60","17","69","14","20","29","10","22","6","6","28"
"922","1.950","8","8","67","62","133","19","17","26","64","20","90","16","15","30","6","25","6","6","25"
"923","2.000","4","6","92","51","144","14","19","22","61","19","79","8","22","23","10","19","8","5","27"
"924","2.050","8","8","69","49","120","5","12","22","58","19","67","16","16","25","4","14","11","2","29"
"925","2.100","8","5","61","50","99","24","12","14","49","12","51","14","16","27","9","16","12","5","25"
"926","2.150","2","9","60","43","117","10","11","19","60","11","59","14","16","27","3","12","11","4","27"
"927","2.200","5","7","47","38","103","18","12","17","45","13","55","13","16","16","9","14","8","2","23"
"928","2.250","6","6","60","47","108","12","15","19","51","16","51","14","17","23","6","6","5","5","20"
"929","2.300","7","9","50","43","115","14","17","9","62","13","65","15","14","11","6","17","9","2","21"
"930","2.350","5","5","39","46","85","12","12","18","41","12","54","16","4","29","2","13","6","6","13"
"931","2.400","6","8","50","32","103","11","4","11","36","10","42","6","8","11","7","17","8","5","23"
"932","2.450","8","3","47","46","92","6","10","12","45","12","47","11","13","16","7","8","5","5","11"
"933","2.500","5","5","44","20","81","12","8","11","37","2","36","5","10","8","5","16","5","11","21"
"934","2.550","5","8","34","27","64","8","10","16","43","14","34","9","9","10","5","11","9","6","16"
"935","2.600","8","5","44","21","71","6","6","5","23","12","34","13","13","18","4","14","7","3","14"
"936","2.650","4","3","39","45","64","14","14","12","39","8","31","7","7","24","2","4","4","1","15"
"937","2.700","0","4","32","26","71","9","7","8","23","5","31","8","15","21","2","8","3","5","11"
"938","2.750","1","2","30","25","56","6","11","6","32","10","23","8","6","16","6","11","8","5","16"
"939","2.800","1","4","26","18","73","4","6","6","22","11","21","8","4","13","2","14","3","4","13"
"940","2.850","1","1","27","19","51","9","10","11","22","9","17","7","9","7","1","7","2","2","10"
"941","2.900","8","2","36","22","53","2","3","5","24","5","23","1","9","7","3","10","1","1","13"
"942","2.950","1","4","24","26","42","3","4","8","24","5","20","8","9","11","4","11","3","1","6"
"943","3.000","1","0","25","19","52","6","6","6","24","7","17","7","7","12","7","6","1","2","4"
"944","3.050","5","6","19","18","51","5","6","6","21","8","17","7","4","11","3","7","6","2","5"
"945","3.100","5","1","21","28","46","6","3","3","26","4","25","7","8","9","2","4","4","6","14"
"946","3.150","1","0","20","26","43","6","12","7","20","4","15","4","3","10","1","6","0","4","5"
"947","3.200","3","1","20","21","39","4","4","4","18","5","22","9","4","7","1","8","2","1","6"
"948","3.250","2","3","25","26","34","2","4","6","11","7","22","6","5","4","1","2","2","1","11"
"949","3.300","1","2","16","16","41","2","3","3","17","7","17","2","4","4","2","2","2","4","6"
"950","3.350","1","0","22","12","32","3","6","6","14","4","24","5","0","10","6","7","2","2","6"
"951","3.400","1","1","16","21","31","4","3","3","19","4","10","2","6","9","3","3","1","2","13"
"952","3.450","0","2","15","15","39","3","2","5","15","4","12","3","4","7","1","0","0","2","3"
"953","3.500","1","2","13","8","30","4","4","5","4","3","16","1","2","3","3","6","3","3","9"
"954","3.550","1","2","14","19","33","2","0","1","13","5","13","4","4","6","1","5","1","1","7"
"955","3.600","3","1","6","12","29","2","3","3","10","3","13","1","5","3","3","5","2","0","5"
"956","3.650","2","0","13","9","25","1","2","4","6","4","10","4","6","5","4","2","3","1","4"
"957","3.700","3","1","9","19","27","3","3","3","13","0","9","2","7","8","1","2","2","1","5"
"958","3.750","1","2","10","8","22","3","3","5","14","5","14","4","2","10","2","5","0","1","6"
"959","3.800","1","1","12","8","29","2","2","0","10","2","7","3","6","7","0","5","3","0","3"
"960","3.850","0","2","8","10","23","3","4","0","7","1","13","2","2","3","2","7","0","1","6"
"961","3.900","0","2","14","9","16","3","1","0","6","3","4","1","3","4","2","4","2","0","6"
"962","3.950","1","0","6","12","16","1","6","5","9","1","9","2","5","3","2","5","0","1","5"
"963","4.000","1","1","13","9","14","1","7","2","8","1","11","3","3","5","1","3","2","0","1"
"964","4.050","1","1","7","7","22","2","3","2","11","2","11","2","0","4","1","3","0","1","5"
"965","4.100","1","0","4","6","15","2","1","2","4","0","9","0","2","3","0","2","2","3","7"
"966","4.150","0","0","8","12","16","1","4","1","10","0","8","3","2","2","1","3","1","2","1"
"967","4.200","0","4","9","11","15","3","3","1","6","4","7","4","2","4","1","1","1","1","5"
"968","4.250","1","1","8","4","14","1","2","2","8","2","4","3","2","1","0","0","0","3","4"
"969","4.300","1","1","7","4","14","1","1","1","5","3","11","1","0","6","1","3","2","3","2"
"970","4.350","0","1","4","3","10","1","1","2","6","1","9","5","3","0","2","2","0","3","1"
"971","4.400","1","1","7","3","10","1","5","1","4","3","8","1","1","4","0","0","0","1","1"
"972","4.450","0","0","7","10","19","2","1","1","10","2","7","4","1","3","0","3","2","0","1"
