"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"779","0.000","62","51","538","427","979","105","116","135","418","129","490","116","134","196","61","147","53","63","193"
"780","0.050","59","46","474","403","929","109","108","134","404","154","455","117","129","183","47","136","48","57","170"
"781","0.100","47","53","459","396","901","103","113","110","405","121","482","93","121","176","53","104","36","47","169"
"782","0.150","65","48","453","369","841","113","103","125","379","120","419","101","126","150","40","103","49","42","173"
"783","0.200","43","58","409","340","781","92","96","105","399","113","422","92","107","162","55","107","43","40","168"
"784","0.250","41","42","376","338","768","88","80","94","348","122","412","76","104","169","44","116","40","43","141"
"785","0.300","44","39","365","298","735","96","86","100","321","89","399","93","91","121","35","106","54","43","151"
"786","0.350","42","33","343","269","684","88","76","86","296","81","316","80","95","126","53","101","41","39","143"
"787","0.400","34","51","346","304","673","80","78","86","312","91","317","77","86","119","39","87","37","50","114"
"788","0.450","26","35","294","273","630","70","74","87","265","74","292","76","88","131","35","72","37","42","132"
"789","0.500","33","37","295","240","621","65","75","76","270","86","306","71","91","107","34","62","33","34","101"
"790","0.550","41","25","273","252","585","63","60","70","271","71","271","68","91","108","32","75","25","36","90"
"791","0.600","20","40","253","209","530","54","70","61","232","84","284","62","77","106","32","73","27","28","105"
"792","0.650","26","24","268","223","500","54","52","74","243","74","261","58","68","112","21","78","31","25","110"
"793","0.700","36","24","220","199","476","55","54","71","195","70","241","50","62","107","23","74","25","35","103"
"794","0.750","20","24","235","186","484","46","52","79","195","64","222","54","63","80","26","60","22","19","101"
"795","0.800","27","22","246","189","441","51","52","56","208","59","213","54","63","90","24","52","30","25","76"
"796","0.850","28","33","183","172","432","57","46","69","203","51","201","44","49","66","25","74","25","23","70"
"797","0.900","24","26","210","173","403","48","47","56","168","51","233","39","45","90","20","57","22","23","105"
"798","0.950","21","21","192","177","423","47","41","50","166","61","180","39","50","70","22","47","16","28","86"
