"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1223","0.000","97","100","775","692","1546","199","175","181","719","216","770","167","228","328","94","225","87","97","279"
"1224","0.050","90","102","709","613","1519","169","151","198","589","195","707","183","177","268","86","207","87","91","257"
"1225","0.100","80","97","712","570","1386","173","166","190","634","189","704","134","171","231","69","188","80","78","286"
"1226","0.150","61","77","628","530","1363","130","133","187","545","183","677","121","184","242","72","210","83","64","260"
"1227","0.200","85","75","633","552","1299","126","146","168","560","155","628","141","168","274","79","170","64","81","261"
"1228","0.250","65","62","593","522","1181","141","147","165","569","150","595","166","188","221","64","147","61","80","208"
"1229","0.300","62","58","568","479","1182","133","141","161","461","146","610","125","145","213","62","159","56","69","223"
"1230","0.350","61","59","540","471","1111","131","137","149","464","157","570","123","151","210","79","147","74","61","201"
"1231","0.400","67","62","514","407","980","119","108","138","471","128","536","118","138","209","67","127","53","69","199"
"1232","0.450","54","48","493","425","953","111","110","142","409","127","489","117","141","197","60","127","56","53","205"
"1233","0.500","50","50","497","396","937","108","115","123","432","129","502","99","126","167","60","129","60","53","186"
"1234","0.550","53","54","451","386","872","99","98","122","393","126","457","107","118","161","54","107","57","47","158"
"1235","0.600","48","62","438","385","861","97","81","101","378","115","395","99","124","161","52","122","59","40","157"
"1236","0.650","49","50","395","335","783","105","96","108","371","95","386","83","106","138","37","126","55","35","166"
"1237","0.700","54","43","371","326","724","100","88","121","336","103","382","91","103","166","51","87","57","53","152"
"1238","0.750","42","41","389","310","740","81","89","90","329","107","374","87","96","145","34","96","43","26","150"
"1239","0.800","45","35","370","296","683","70","81","83","330","87","337","82","100","132","30","110","43","46","130"
"1240","0.850","34","34","307","304","601","74","83","85","260","86","338","86","103","135","35","93","41","19","139"
"1241","0.900","34","30","300","265","635","61","79","87","264","97","307","71","83","118","34","76","28","36","117"
"1242","0.950","42","29","293","258","600","71","65","75","262","83","283","70","67","105","46","69","32","43","141"
"1243","1.000","26","32","306","244","552","65","67","87","249","57","265","77","71","96","32","83","25","47","116"
"1244","1.050","22","29","270","225","504","76","74","75","241","89","307","65","88","122","33","56","38","47","118"
"1245","1.100","31","32","286","241","486","71","40","61","219","70","273","58","71","100","30","70","26","27","102"
"1246","1.150","22","28","265","199","527","60","56","78","235","64","246","58","76","88","28","58","22","31","89"
"1247","1.200","37","24","223","191","445","49","43","64","194","65","240","53","56","94","23","72","33","25","86"
"1248","1.250","32","27","203","185","448","50","47","56","181","58","215","56","55","83","24","58","25","22","101"
"1249","1.300","30","29","233","193","410","61","52","68","187","45","202","45","52","84","28","62","29","21","78"
"1250","1.350","20","19","200","166","420","62","51","60","193","62","183","49","57","70","25","45","22","17","69"
"1251","1.400","21","19","177","153","389","38","44","52","185","49","220","48","55","81","28","53","18","23","70"
"1252","1.450","21","19","185","141","375","33","28","43","142","56","171","41","52","62","20","52","28","19","52"
"1253","1.500","12","22","176","142","357","45","35","44","173","36","184","41","41","71","23","47","23","20","45"
"1254","1.550","15","16","155","126","347","35","39","43","128","32","162","48","49","64","21","42","21","25","65"
"1255","1.600","21","32","149","134","311","38","35","42","144","51","159","39","51","59","14","35","11","18","50"
"1256","1.650","17","14","154","114","310","39","42","42","145","44","142","28","42","69","18","31","22","17","56"
"1257","1.700","13","11","152","138","310","29","40","34","134","42","142","19","46","59","14","38","21","13","53"
"1258","1.750","18","20","146","106","268","24","30","31","100","36","140","30","33","55","13","31","11","13","54"
"1259","1.800","17","14","138","109","251","24","33","40","139","40","124","28","41","39","21","31","14","16","50"
"1260","1.850","24","16","112","97","252","29","31","31","115","28","108","34","29","42","15","33","13","17","41"
"1261","1.900","14","10","99","102","246","25","25","28","118","27","114","28","26","52","11","39","13","15","43"
"1262","1.950","20","8","130","103","209","19","23","26","93","22","96","20","35","47","12","25","16","7","41"
"1263","2.000","15","10","115","85","219","18","23","38","80","32","97","33","25","41","17","36","18","14","39"
"1264","2.050","15","13","100","83","201","18","23","30","73","31","122","22","26","33","14","30","12","11","35"
"1265","2.100","11","13","105","86","210","25","26","23","89","26","95","36","29","40","8","26","6","8","39"
"1266","2.150","15","13","87","91","198","16","20","28","81","19","94","10","26","50","10","29","8","10","38"
"1267","2.200","11","12","89","75","177","28","28","28","68","23","82","25","21","28","10","24","12","15","41"
"1268","2.250","5","13","68","55","167","20","16","29","71","23","76","21","19","26","10","22","5","15","42"
"1269","2.300","14","9","80","71","160","21","13","19","73","26","76","17","20","20","14","12","8","7","36"
"1270","2.350","12","3","69","72","135","16","16","25","60","28","71","15","13","30","11","16","10","12","32"
"1271","2.400","8","6","69","54","141","18","17","20","77","23","74","22","12","32","7","21","8","7","29"
"1272","2.450","9","6","73","62","147","15","16","15","65","14","68","14","14","24","9","16","10","14","22"
"1273","2.500","4","5","53","63","98","21","17","20","62","17","73","11","13","40","5","22","4","11","17"
"1274","2.550","6","7","58","39","132","13","14","16","63","16","64","11","19","27","7","15","6","15","24"
"1275","2.600","8","4","60","34","107","13","11","12","55","17","60","12","19","23","4","10","12","6","21"
"1276","2.650","3","6","53","36","114","13","11","15","48","17","53","14","16","23","8","14","3","6","14"
"1277","2.700","3","7","44","42","87","10","10","8","51","14","45","15","8","16","3","13","5","8","19"
"1278","2.750","9","7","37","31","101","10","7","16","41","18","50","12","16","17","4","14","8","6","24"
"1279","2.800","10","4","41","44","80","13","16","7","38","17","32","9","6","16","7","14","8","7","17"
